,0,SG_MPN_RS03590,SG_MPN_RS00295,SG_MPN_RS00580,4,5,SG_MPN_RS03665,SG_MPN_RS00765,8,SG_MPN_RS02405,SG_MPN_RS03490,GntR,SG_MPN_RS00635,13,14,SG_MPN_RS02090,16,WhiA,SG_MPN_RS02795,SG_MPN_RS01660,20,SG_MPN_RS02665,SG_MPN_RS00585,SG_MPN_RS00300,24,25,SG_MPN_RS00470,SG_MPN_RS03555,SG_MPN_RS02230,29,30,SG_MPN_RS03305,SG_MPN_RS01630,HrcA,34,35,36,37,SG_MPN_RS00480,39,SG_MPN_RS01555,SG_MPN_RS03265,42,43,44,SG_MPN_RS01955,CorB,SG_MPN_RS00760,SG_MPN_RS00520,49,SG_MPN_RS00465,SG_MPN_RS00650,YlxM,53,SG_MPN_RS02910,55,56,57,58,SG_MPN_RS00485
MPN_RS00155,0.0308214519,-0.0044844623,0.0224923549,-0.0321946637,0.0350202752,-0.0166867525,0.0030671498,0.010261932100000001,0.0024734812,0.0077878028,0.0058964457,-0.014305427400000001,0.0023163662,-0.0221062643,-0.014735013500000001,-0.0094944782,-0.0145786419,-0.011782104600000001,-0.01150227,-0.0287083027,-0.0051752732,0.0052927139,-0.006915013,0.011031167000000001,0.4365543865,-0.0152478421,-0.0034454699,-0.030711538400000002,-0.029975265400000003,0.00925452,-0.0156625357,0.0031787425,0.007054337900000001,-0.0071583728,-0.0156786871,-0.0204479009,-0.0120311119,-0.03358453,-0.0187446214,-0.0081925537,0.009757936600000001,-0.008214231800000001,0.0095874804,-0.0081664428,-0.0002071512,0.0020559801000000003,-0.0043254738,-0.0440636193,0.0091476604,-0.0461306461,-0.0137332302,0.0545010353,-0.0236046024,-0.0310731641,-0.020059398000000003,-0.0008442948,0.0204332255,0.0038760845000000003,0.0120378394,0.0205147712
MPN_RS00160,-0.0075817160000000005,0.0232577492,0.0065419488,-0.0012146999,-0.007276394,0.0112463183,-0.0148006733,-0.0073506222,-0.0077806355,0.002166921,-0.0106829895,-0.0069219785,0.0062846519,-0.0064995592,0.0026839306,-0.003344619,0.0106979797,-0.0062623021000000004,0.0094311407,0.0067980548,0.0189015656,0.0042917731,-0.009750386100000001,-0.00038560700000000005,0.2433860105,0.010725338400000001,0.0014458441,-0.0164349315,0.007517323,0.0224552574,0.007202703,0.0072392164,0.008992337000000001,0.0046105979,-0.0232061478,0.0087603483,0.0119398373,0.010054603300000001,-0.0167725487,-0.003979158,-0.0005716755000000001,-0.008848399600000001,0.0073221735,0.0063703918,0.0090327985,-0.0015222941,-0.0112176524,-0.0137914223,-0.0015510720000000001,-0.0106761288,-0.0064883153,0.0006189678,-0.0032647317,0.0052851922,-0.003296923,-0.0295270644,0.000990246,0.014741227800000001,-0.0155291812,0.0185498253
MPN_RS00165,0.0194098673,0.0371537823,0.0115158942,0.018363022,-0.0217205645,-0.0164217697,-0.0125320601,-0.0046605954,-0.0028028099,0.040937568800000004,-0.0134374812,0.0169740861,0.0168502073,-0.0030225773,0.0001520313,-0.004682859,0.014854799600000001,0.0021749904,-0.0007937527,-0.0283440351,-0.0007404856,0.0016389751,-0.0045553821,-0.0082502588,0.3426811991,0.0095881291,-0.0012218045000000001,-0.0158552546,-0.0010919042,-0.010283275100000001,0.0002447482,0.0066521733000000005,0.0135985931,0.0090746135,0.0047864818,-0.016747369300000002,-0.0181671341,0.0079185381,-0.0013564898,-0.0027255631,-0.0008418080000000001,-0.0110367758,0.0143242287,-0.0160699235,-0.0172026893,0.015128325500000001,-0.0010926426,-0.0110179797,0.0214940129,-0.0007148539,0.0010310809,-0.025152521,-0.0123403238,0.0049622935,-0.0009454050000000001,-0.0062159639000000004,-0.0183757697,0.0334669294,0.0011021439,0.01357336
MPN_RS00170,-0.0297990482,0.019392462200000002,0.0079198509,-0.027749508200000002,-0.005167145000000001,0.054859426100000004,0.0006836859,0.0138096621,0.0028226246,0.0057893319,0.013747742600000001,0.0138652019,0.0051769727,0.0065637327,-0.008040055800000001,-0.0271713378,0.0018155332,-0.0163095675,0.0024605775,0.0137392933,-0.0101352691,-0.010800933,0.001036919,0.0041397412,0.2830297201,0.0247022828,-0.0026755832,-0.0197449416,-0.0006858343000000001,0.0015153891,-0.0343153356,0.008178383400000001,-0.0165773497,0.004135111,-0.013892566600000001,-0.017617973800000002,9.11364e-05,0.0013799332000000001,-0.021932381600000002,-0.0081315726,0.0057370881,0.0008546622,0.008830308,-0.0228834836,-0.0132759816,0.0528896804,-0.028618285700000003,-0.035687164300000004,0.0154677673,0.0015183338,-0.0007913858000000001,0.0230611967,-0.0033660074,-0.0070349549,-0.007551445800000001,-0.023185923900000002,-0.0060150571,-0.024242101800000002,0.0049592154000000005,-0.0056568128
MPN_RS00175,-0.0462537705,-0.0156339743,-0.0026450395000000002,-0.0300196593,-0.0003315452,0.0359894386,0.0020941804,-0.0189405681,-0.0256296063,-0.019730536,-0.0539976744,0.0125600882,-0.0334802352,0.0339683977,-0.032961805000000004,-0.0038928427000000003,0.018955517300000002,-0.025374871700000003,0.0001219925,-0.0067233816,-0.011880753400000001,-0.0380696127,0.0057033923,0.0015422987000000001,-0.020459107600000002,-0.033947453,-0.0042016323,0.0166787144,-0.0198283143,0.0520103494,-0.0015939844,-0.011072082,-0.0119792612,-0.014913788400000001,0.0083603219,0.0267731515,-0.0104758774,-0.006574461,-0.0059886575,0.017058211400000002,0.0013455483000000001,0.0096672449,-0.0270073778,-0.0128549217,-0.0003778894,-0.0118287992,0.0085221454,-0.053723876600000005,-0.0015222373,-0.0118033701,-0.0163798332,0.0130126458,0.014349272000000001,0.0575156978,0.0006741141,-0.035541994,-0.007737564000000001,-0.016366351300000002,-0.022325611500000002,-0.0103168033
MPN_RS00180,-0.0227723779,-0.0179290111,0.0003292431,0.0034960519000000003,0.0039403748,-0.013452566400000001,0.0025608420000000002,-0.0344555401,-0.0297588111,-0.00038323080000000003,-0.018180398,-0.0009146444000000001,-0.0081473958,-0.0129887339,-0.0186404376,-0.0024871391000000002,0.0222720144,-0.01677714,0.0032829246,-0.0602930677,0.0059475919,0.03254368,-0.008604591,-0.0051065708,0.0146579831,-0.056570518800000004,-0.0057242797,0.013778263300000001,-0.012142710000000001,0.0194014499,0.0203106983,-0.0205504191,0.0118636773,-0.0220592508,0.0176809867,0.034366354200000004,0.0272315422,0.015715805200000002,0.0461132182,-0.001568189,-0.0029754096000000002,-0.011191124200000001,-0.0145976275,-0.0012517338,-0.0456016515,-0.0456282841,0.0281796513,-0.0341055839,-0.0281655331,0.0075576143,0.004719766,-0.0189356119,-0.021218271,0.0298327813,0.0184042104,-0.0380418833,-0.0203728066,-0.045022832400000004,0.0088031624,-0.0308892009
MPN_RS00185,-0.0089731911,-0.0026059625,-0.0016457541,-0.0066774145,-0.006592553300000001,-0.0095527545,0.019445834000000002,-0.0324368026,-0.0298499178,0.0039795185,-0.014060808000000001,0.0150082926,0.0147136305,0.0108039274,-0.0103564026,0.0062466232,0.013901908900000001,-0.0263434892,0.0063253689,-0.032114398100000004,0.021621692,0.0025894968,0.0022325135,-0.0020262831000000003,-0.0174709486,-0.061508322000000004,-0.0061647928,0.0060731221,0.0084034192,0.0136202614,-0.0029835016,0.0010849703,0.0116262004,-0.0132805957,0.0583174863,0.0419049317,0.007113487000000001,-0.0027851169,-0.0005551502,-0.0211530318,-0.0008012049,-0.005295042000000001,-0.011835972,0.0039631271,-0.0494951286,0.011282164800000001,0.007504111000000001,-0.0097240431,0.0058099512,0.0055873251,-0.0034972712,0.0180591258,-0.0184804644,-0.0229994655,0.0186936924,-0.0329824478,-0.0050292898,0.0280345532,0.032890562000000005,-0.0071335722
MPN_RS00190,0.0777362184,0.0076425466,0.0033333829,-0.0102722151,-0.011160540200000001,0.041264160200000004,-0.065965813,0.0346164273,0.0057397804,0.019987969,0.0175540662,0.010214227400000001,0.0070576409,0.08583488510000001,0.0092065353,0.0290187495,0.0101979131,-0.0175974079,0.000826075,-0.0489550954,-0.0134599455,0.1562688057,-0.0025111805,-0.019140574900000002,0.0434482086,-0.0158510386,-0.0173084605,-0.0161483516,-0.0172633094,-0.0075514136,0.0335319345,-0.0172434139,-0.0483659045,0.0499584864,-0.0082499693,-0.016021868800000002,-0.0215837104,-0.0133103049,0.1728056892,0.0023379711,-0.0020232209,0.0067735847,-0.056499959200000005,-0.0074115184,-0.0091654258,-0.043374030800000005,-0.029354635100000002,-0.0414517368,-0.0757979772,-0.055671168,0.0214050063,-0.041402006400000003,-0.0158176677,-0.014502645500000001,-0.0371223122,0.0459121706,-0.033315648600000004,-0.0100198878,-0.0270018632,-0.010056952800000001
MPN_RS00195,0.0007422098,-0.0080287254,-0.00043490980000000004,0.0051794982,0.008298377800000001,-0.0304220307,0.008202451500000001,0.0158339116,-0.0049919464,0.0159113031,-0.0157903248,-0.0128834664,-0.0087001397,0.10540530020000001,0.0099363969,-0.00032335400000000004,0.0607826241,-0.0426162162,-0.0059624177,-0.0359248332,0.0046281787,-0.00017431,0.0106806138,-0.0063407191,-0.012555996100000001,0.0089768439,-0.0027084301,-0.0007018464,-0.0302601971,-0.016774178,0.0322813956,-0.0121097536,-0.0118139382,-0.026697851300000002,0.0091097487,0.0222043403,-0.024000866200000002,0.015713555100000002,-0.0340886113,-0.0023772608000000002,-0.007410075,-0.006949715800000001,0.0232744789,0.0214161481,0.0441231213,-0.0679350959,-0.0019718673,0.0028855631000000003,-0.0260781717,0.0202032169,0.0098604473,0.0233287127,0.0117466584,0.0052011322,0.0754195851,0.1442900318,-0.0113589156,0.0109080005,-0.0343613111,0.0092577301
MPN_RS00200,-0.0252455725,-0.057388880100000005,-0.0061579587000000005,-0.024203741100000002,0.043952618000000006,-0.0130478186,-0.0124142677,-0.0103892205,-0.011241983700000001,-0.0075394146000000006,0.024462464200000002,-0.0111042712,0.018579450100000002,0.028739539100000003,-0.0161253922,-0.009341120500000001,-0.1223976972,-0.0119603381,0.014410911,-0.0907057014,-0.030101028800000002,0.0157350713,0.026287293200000002,-0.0159813527,0.026177375200000002,-0.0218091781,-0.007871103800000001,0.0539407755,-0.009368531000000001,-0.0188220917,0.1523820848,-0.0137785032,-0.0326081483,-0.0039990775,0.0604095616,-0.0206782143,0.0019694059,-0.016529622600000002,0.0284070155,0.019821848200000002,-0.0048394611,-0.0078888048,-0.010235126,-0.013420087,-0.0001740581,-0.0071515591000000005,-0.0169627663,0.024268376300000002,0.0045170708,-0.0062256013,0.009884580700000001,-0.0017356516000000002,0.020301154000000002,-0.0059178028,0.0161080532,-0.0145918104,-0.0149975807,0.0097554119,-0.0032668229000000003,0.0085472637
MPN_RS00205,-0.0103525122,0.0248980461,-0.011428379300000001,0.0075111875000000005,-0.0316535644,0.0296975952,0.0171994793,-0.0100602507,0.0118398897,0.0222245338,0.008790610800000001,-0.0352303298,0.0390552059,-0.0201870931,-0.0423495993,-0.0060983378,-0.0205469799,0.0054207106,-0.0032689022000000002,0.0292913893,0.0136247409,0.0169859165,-0.0011672353,-0.004981148,0.0449398826,-0.0149975221,-0.0180142899,0.0144258939,-0.0357926046,0.0328321953,0.0440990644,-0.0074611598000000005,-0.012127164000000001,-0.0012374685,0.0378741264,0.0001171459,0.0329996347,0.0059559269,-0.0333778647,-0.0267891097,9.036100000000001e-05,-0.0186012373,0.0748390074,-0.0009138420000000001,0.031042184400000002,0.0222634429,0.0470545349,0.0115409896,-0.0738622112,0.0127267112,0.0211871333,-0.0118159983,1.52845e-05,0.044027363900000005,-0.040359547100000004,-0.0476291607,-0.0091897546,-0.1405791737,0.0064094843000000006,0.010203119200000001
MPN_RS00210,-0.0142816868,-0.0076058324,-0.0065980828,0.001416574,-0.0231800928,0.014182061800000001,0.0544580125,-0.0102933081,0.0019410993,0.0341669573,0.0150685508,-0.0325453722,0.0022060873,0.1030746389,-0.033767541400000003,-0.00017449770000000001,0.038161086000000004,-0.01676106,-0.0258142838,-0.0129560539,0.0060262328000000006,0.002428553,-0.019921582,0.0033209958,0.0034786943,-0.0614153993,-0.0086877583,0.0117086905,0.0023095904,-0.0162936544,-0.0012476997000000001,-0.006434544600000001,-0.0455071715,-0.018690839600000002,0.0660676221,0.037753112000000005,-0.0194036514,-0.020662528700000002,-0.013329814300000001,0.0028801685,0.012373570700000001,0.0219366457,-0.0102326764,0.0032878225000000003,0.052976769900000005,0.0074472712,0.0172740873,0.0018534452,0.0259491515,0.0217549781,0.0012731143,0.0253727096,-0.0120150563,-0.03866308,0.054338806,0.0321831635,0.0014927771,-0.006473773600000001,-0.050450721100000005,-0.0139665975
MPN_RS00215,-0.0441158975,0.0136323026,-0.0164427474,-0.022508246500000002,-0.0486463455,0.009227030300000001,-0.0035241009,0.0519585232,-0.0020667585,0.0075146655,0.0939805638,-0.021188119000000002,-0.0195779279,0.096995936,0.0077302728,0.0036276841,0.0201957168,0.0370073543,-0.0389993892,-0.024127154300000002,-0.0064856031,0.0188774143,-0.0178942996,-0.0093047474,-0.0334871987,-0.0020270003000000003,-0.0061492187,-0.0034646312,-0.0004852999,-0.0786049323,0.0040831325,0.0196836365,0.005049329500000001,-0.0169166068,0.1159364419,0.0470246011,-0.0053884402000000005,0.083061009,0.0702096638,0.0076618837,0.0063417856,0.0051693025,-0.0011580189000000001,0.0067590103,0.0109080922,-0.0528305758,0.0064737318,-0.0897788927,0.07172668930000001,0.0749679948,-0.0057182951000000004,0.056938879500000004,0.0036776942,-0.0043592435,0.1816406758,0.022048029,-0.0791086014,0.0169630713,-0.0067244579,0.0549092095
MPN_RS00220,-0.0078519629,0.0248746662,-0.0159629201,0.1476601922,-0.0006302222,0.0354083984,0.0419553561,0.009705498,0.0012099219,-0.038220232800000004,0.0084714348,0.0589968623,0.0168086283,0.0722761188,-0.0093762794,-0.008404024900000001,0.0236508367,0.025609195300000002,-0.018040158100000002,-0.040491989,-0.0250208752,-0.057861994800000004,0.0120953597,0.0101721994,0.0002027574,-0.028626279,-0.0024928279000000003,0.012410278700000001,0.0043322284,0.0235800891,0.0119872432,-0.0033952632,0.024269044,0.0016809615,-0.0023662971,-0.0398291026,-0.025532935000000003,0.0082202241,0.0377545274,0.020053289000000002,-0.0010150904,0.0081326578,0.00864458,0.018288254400000002,0.0239664861,0.0032185009000000003,0.0114742049,-0.0139353097,-0.014840150100000001,0.023095615,-0.0040707423,0.0407317421,0.021878200900000002,0.0251678904,0.0860448541,0.0085058329,-0.042275465500000005,0.000786942,-0.0004863123,0.0305050447
MPN_RS00225,0.044516890600000004,0.0212745378,0.0042629815000000005,0.0052682474,-0.0244228376,-0.021089634200000002,0.0532670549,0.0026398726,-0.0255016908,0.044583121,0.0370724449,-0.019960011200000002,-0.0096450585,-0.0536522869,-0.0332427192,-0.0275920976,0.008425298500000001,-0.0075362156,-0.0077983769,-0.0048594247,-0.0156962467,0.034096507000000005,-0.0112632869,-0.0074971874,-0.0347748263,-0.0298329378,-0.0024275785000000003,-0.0042898207,-0.032454914,0.035260449900000004,-0.0369070107,0.0023038401,-0.013148143900000001,0.027499750700000002,0.022893715800000002,-0.008220995600000001,0.0045926859,-0.0138263262,0.0138407159,-0.0134323155,0.0006590121,-0.0254262264,-0.0763110545,0.4318603413,0.010286879,0.0382417527,-0.0406243494,-0.019472763400000002,0.0266108502,-0.0485467194,0.0148886665,0.035062890400000005,0.003986473,0.0318439027,-0.039840685800000004,-0.0302567776,-0.019952510700000002,-0.0132485776,-0.011430804800000001,0.011750781200000001
MPN_RS00230,0.0984210673,-0.014696925900000001,0.0095928005,0.0066542308,-0.004857298,-0.0831865374,-0.006104316,-0.046269073800000005,-0.0013151767,-0.0200323368,-0.0036671727,0.007603314000000001,-0.014836189500000001,0.0159908016,-0.0145738875,0.0215522652,0.0177230148,-0.0335680197,-0.0093453547,0.0655791842,-0.0219177069,0.0043410671,0.0106860468,0.0105873827,0.0176935158,-0.0089557535,-0.0112117407,-0.0061676708,0.0074115127,0.0076872924,0.0031920106,-0.0004498834,0.0061863052000000005,-0.024243824900000002,-0.0028227268,0.0955895531,-0.0059609944,-0.0035777156,-0.0363799396,0.011975160700000001,-0.0014424284,0.008054339,0.047752691800000004,-0.1034869645,-0.0377066328,0.009268137000000001,-0.0023888565,-0.0012228166,-0.0204567516,0.0030787417,-0.0118480359,-0.039003497500000005,-0.0149381822,-0.0094485648,0.0375695677,-0.004892968,-0.0012410105,-0.0071424747,-0.014304226500000001,0.0384958924
MPN_RS00235,0.0153769158,-0.0186509175,0.0007990281000000001,0.0140608663,-0.0100783612,-0.0341678237,-0.0245915741,-0.0202196542,-0.0237747879,-0.003853253,0.0220943789,0.0020325949000000003,-0.0253528284,-0.028012475800000002,-0.0396803694,0.0096045064,0.0039535936,-0.02209423,-0.0048841982,-0.0141998955,-0.015768504000000003,0.0021202499,0.0010740505,-0.0070494589000000005,0.0291851794,-0.0005022712000000001,-0.011141507600000001,-0.000465205,0.00015634510000000002,-0.037115919000000004,-0.0190446705,-0.0048340295,0.0123902264,0.0392429148,0.0397338545,0.0165673395,0.013612602000000001,0.0152705015,0.0113943576,-0.0228642261,-0.0054519952,-0.0064738619,0.0078957578,0.1520487129,-0.0411481347,0.0207705247,-0.0374913689,0.0005649449,0.0208877872,-0.0375748314,0.0032687982,-0.0179920079,0.009772366900000001,0.029678939100000003,-0.0314263437,0.013589408300000001,-0.0169548664,0.0288992321,-0.0242596544,0.0029977419000000003
MPN_RS00240,0.0033571936000000003,-0.0216356709,0.007184811,0.0001616791,-0.0087872222,0.019161166,0.0074541862,0.0200635731,-0.009666077300000001,-0.0004705151,-0.00036731320000000004,0.011488665300000001,0.000370617,-0.0179284376,-0.0226943343,-0.0039720256,0.0247618083,-0.0392013455,0.0002314173,-0.0253866987,-0.011672759900000001,0.0136715953,-0.0031353317,0.0006049538,0.0234372947,-0.023911234700000002,-0.0075407881,0.0028466771,-0.0046123816,-0.0348030131,-0.0199165985,-0.0008223032,-0.0029094497,0.0215673424,0.051435583400000005,0.020409186200000002,0.0012317484,0.026722932,-0.0132675736,-0.023072910000000002,-0.0074467412,-0.0061185869,0.0379957404,0.0485677054,0.0200847623,0.0223198073,-0.0256341302,0.0101907834,-0.0086955496,-0.0144631572,-0.0060555058,0.006767938,-0.0049339972,0.0343193635,0.017553717400000002,0.0080209364,-0.0153073844,-0.0134044313,-0.0465458076,0.0022145934
MPN_RS00245,-0.0233054369,-0.043463107200000003,-0.0082157381,-0.00535963,-0.06286312670000001,-0.013481687000000001,-0.003388575,0.0286794671,0.0319318061,-0.0184803262,-0.0317565072,0.010775677800000001,0.0006753317000000001,0.0023263378,-0.0332975991,-9.21306e-05,0.0207544467,-0.0435776298,0.0063555167,-0.0004043408,-0.0290407793,0.010255170800000001,0.0021297224000000003,-0.0099600217,0.0045574326,-0.0147198786,-0.0032464831,0.0055308226000000005,0.0034026964000000003,0.0303914539,-0.048315768700000004,-0.0026180799,-0.020756174000000002,-0.0089819467,0.034633297800000004,0.009460645200000001,-0.0059472200000000005,0.006710176500000001,-0.0182944668,-0.0033823361,-0.0072241849000000006,-0.0194159216,0.0003821273,0.0123574379,0.0223812413,-0.005078851200000001,-0.0278646294,0.015079408,0.0317774051,0.0012872991,0.0021506611,-0.00458598,0.0254707085,0.0270342706,0.011057159700000001,-0.0192884723,-0.0066916398,-0.0042951605,0.031667827,-0.0018993133
MPN_RS00250,0.0112653374,-0.0256276208,0.0028425833,-0.014459161600000001,0.0026918156,-0.0778608601,-0.0319166672,0.0336087215,-0.0149979755,-0.0150179982,-0.0182726496,-0.0067356704,-0.025460294300000002,-0.0433068755,-0.041303867200000004,0.005181725900000001,0.0100463279,-0.043861034800000004,0.0163936194,-0.0692179753,-0.0106437107,0.033199418,-0.0175155751,0.0085731466,-0.0133418673,-0.0023679749,-0.0048469995,-0.010331321800000001,-0.0168794702,-0.0122066298,0.0092874076,-0.00641222,-0.0249543048,-0.0061951812,0.0023093897,0.0320874918,-0.026681354,0.0271361045,0.0017496983000000002,0.0037377004,-0.0053744743,0.006958418500000001,-0.0048095212,0.0124671376,0.0034025149,-0.0508561369,-0.0025895429,-0.003694503,0.0045462637,0.0380074654,0.0059508544,0.0220721218,0.0215314776,-0.0184428492,-0.0532241283,0.3387498087,0.0020900367,-0.0100073273,-0.0152241853,0.0033778888
MPN_RS00255,-0.0020499225,0.0097543137,0.0070301632,0.0238667999,-0.0015930959,-0.0615724053,-0.026653893,0.0138762981,0.022198274900000002,0.0251426696,-0.0497171047,0.0221617834,0.0230888594,-0.0363927608,-0.0246453937,-0.0112738469,0.0248487467,-0.0170803169,0.0210388439,-0.061334101200000005,-0.0490465463,0.0101985967,-0.0019803362,0.0080136748,-0.043465411100000004,-0.0198873054,0.0021378823,-0.015596054000000002,0.0164807289,-0.0056186721,0.0229199117,0.0134662066,-0.0417263131,0.0106418257,0.026290124300000002,0.00358046,-0.0255988868,0.0049946370000000006,-0.0073567715,0.0200399595,0.0016312367000000001,-0.0174114234,0.0025205537000000003,0.0282109706,-0.0010058187000000001,-0.0017347716,-0.0078445391,0.0077112013000000005,-0.0030063314000000002,-0.0053783581,-0.021764073000000002,0.035590808200000004,-0.0134297383,0.0257046376,-0.030275130400000003,0.3183739543,-0.0005428753000000001,-0.0254748521,6.77435e-05,0.0259097735
