,gene_id,database,kegg_id
4444,SYNPCC7942_RS07050,KEGG_pathway,map00540
4445,SYNPCC7942_RS07050,KEGG_pathway,map01100
4456,SYNPCC7942_RS07060,KEGG_pathway,map00061
4457,SYNPCC7942_RS07060,KEGG_pathway,map00620
4458,SYNPCC7942_RS07060,KEGG_pathway,map00640
4459,SYNPCC7942_RS07060,KEGG_pathway,map00720
4460,SYNPCC7942_RS07060,KEGG_pathway,map01100
4461,SYNPCC7942_RS07060,KEGG_pathway,map01110
4462,SYNPCC7942_RS07060,KEGG_pathway,map01120
4463,SYNPCC7942_RS07060,KEGG_pathway,map01130
4464,SYNPCC7942_RS07060,KEGG_pathway,map01200
4465,SYNPCC7942_RS07060,KEGG_pathway,map01212
4467,SYNPCC7942_RS07080,KEGG_pathway,map00190
4470,SYNPCC7942_RS07095,KEGG_pathway,map00860
4471,SYNPCC7942_RS07095,KEGG_pathway,map01100
4473,SYNPCC7942_RS07105,KEGG_pathway,map00910
4476,SYNPCC7942_RS07110,KEGG_pathway,map00195
4477,SYNPCC7942_RS07110,KEGG_pathway,map01100
4481,SYNPCC7942_RS07155,KEGG_pathway,map00500
4482,SYNPCC7942_RS07155,KEGG_pathway,map01100
4483,SYNPCC7942_RS07155,KEGG_pathway,map02026
4485,SYNPCC7942_RS07180,KEGG_pathway,map00620
4487,SYNPCC7942_RS07185,KEGG_pathway,map02020
4489,SYNPCC7942_RS07195,KEGG_pathway,map02010
4491,SYNPCC7942_RS07200,KEGG_pathway,map02010
4493,SYNPCC7942_RS07210,KEGG_pathway,map02010
4500,SYNPCC7942_RS07215,KEGG_pathway,map00290
4501,SYNPCC7942_RS07215,KEGG_pathway,map00620
4502,SYNPCC7942_RS07215,KEGG_pathway,map01100
4503,SYNPCC7942_RS07215,KEGG_pathway,map01110
4504,SYNPCC7942_RS07215,KEGG_pathway,map01210
4505,SYNPCC7942_RS07215,KEGG_pathway,map01230
4508,SYNPCC7942_RS07220,KEGG_pathway,map00785
4509,SYNPCC7942_RS07220,KEGG_pathway,map01100
4512,SYNPCC7942_RS07240,KEGG_pathway,map00190
4513,SYNPCC7942_RS07240,KEGG_pathway,map01100
4517,SYNPCC7942_RS07260,KEGG_pathway,map00860
4518,SYNPCC7942_RS07260,KEGG_pathway,map01100
4519,SYNPCC7942_RS07260,KEGG_pathway,map01110
4523,SYNPCC7942_RS07265,KEGG_pathway,map00860
4524,SYNPCC7942_RS07265,KEGG_pathway,map01100
4525,SYNPCC7942_RS07265,KEGG_pathway,map01110
4531,SYNPCC7942_RS07295,KEGG_pathway,map00630
4532,SYNPCC7942_RS07295,KEGG_pathway,map00710
4533,SYNPCC7942_RS07295,KEGG_pathway,map01100
4534,SYNPCC7942_RS07295,KEGG_pathway,map01120
4535,SYNPCC7942_RS07295,KEGG_pathway,map01200
4541,SYNPCC7942_RS07300,KEGG_pathway,map00630
4542,SYNPCC7942_RS07300,KEGG_pathway,map00710
4543,SYNPCC7942_RS07300,KEGG_pathway,map01100
4544,SYNPCC7942_RS07300,KEGG_pathway,map01120
4545,SYNPCC7942_RS07300,KEGG_pathway,map01200
4550,SYNPCC7942_RS07305,KEGG_pathway,map00230
4551,SYNPCC7942_RS07305,KEGG_pathway,map01100
4552,SYNPCC7942_RS07305,KEGG_pathway,map01110
4553,SYNPCC7942_RS07305,KEGG_pathway,map01130
4558,SYNPCC7942_RS07325,KEGG_pathway,map00740
4559,SYNPCC7942_RS07325,KEGG_pathway,map00790
4560,SYNPCC7942_RS07325,KEGG_pathway,map01100
4561,SYNPCC7942_RS07325,KEGG_pathway,map01110
4568,SYNPCC7942_RS07330,KEGG_pathway,map00220
4569,SYNPCC7942_RS07330,KEGG_pathway,map01100
4570,SYNPCC7942_RS07330,KEGG_pathway,map01110
4571,SYNPCC7942_RS07330,KEGG_pathway,map01130
4572,SYNPCC7942_RS07330,KEGG_pathway,map01210
4573,SYNPCC7942_RS07330,KEGG_pathway,map01230
4577,SYNPCC7942_RS07340,KEGG_pathway,map00130
4578,SYNPCC7942_RS07340,KEGG_pathway,map01100
4579,SYNPCC7942_RS07340,KEGG_pathway,map01110
4582,SYNPCC7942_RS07360,KEGG_pathway,map00190
4583,SYNPCC7942_RS07360,KEGG_pathway,map01100
4589,SYNPCC7942_RS07365,KEGG_pathway,map00260
4590,SYNPCC7942_RS07365,KEGG_pathway,map01100
4591,SYNPCC7942_RS07365,KEGG_pathway,map01110
4592,SYNPCC7942_RS07365,KEGG_pathway,map01120
4593,SYNPCC7942_RS07365,KEGG_pathway,map01230
4596,SYNPCC7942_RS07370,KEGG_pathway,map00860
4597,SYNPCC7942_RS07370,KEGG_pathway,map01100
4609,SYNPCC7942_RS07385,KEGG_pathway,map00010
4610,SYNPCC7942_RS07385,KEGG_pathway,map00030
4611,SYNPCC7942_RS07385,KEGG_pathway,map00051
4612,SYNPCC7942_RS07385,KEGG_pathway,map00680
4613,SYNPCC7942_RS07385,KEGG_pathway,map00710
4614,SYNPCC7942_RS07385,KEGG_pathway,map01100
4615,SYNPCC7942_RS07385,KEGG_pathway,map01110
4616,SYNPCC7942_RS07385,KEGG_pathway,map01120
4617,SYNPCC7942_RS07385,KEGG_pathway,map01130
4618,SYNPCC7942_RS07385,KEGG_pathway,map01200
4619,SYNPCC7942_RS07385,KEGG_pathway,map01230
4621,SYNPCC7942_RS07405,KEGG_pathway,map00910
4624,SYNPCC7942_RS07410,KEGG_pathway,map00760
4625,SYNPCC7942_RS07410,KEGG_pathway,map01100
4628,SYNPCC7942_RS07415,KEGG_pathway,map00540
4629,SYNPCC7942_RS07415,KEGG_pathway,map01100
4631,SYNPCC7942_RS07420,KEGG_pathway,map02010
4633,SYNPCC7942_RS07435,KEGG_pathway,map02020
4638,SYNPCC7942_RS07440,KEGG_pathway,map00561
4639,SYNPCC7942_RS07440,KEGG_pathway,map00564
4640,SYNPCC7942_RS07440,KEGG_pathway,map01100
4641,SYNPCC7942_RS07440,KEGG_pathway,map01110
4645,SYNPCC7942_RS07445,KEGG_pathway,map00061
4646,SYNPCC7942_RS07445,KEGG_pathway,map01100
4647,SYNPCC7942_RS07445,KEGG_pathway,map01212
4653,SYNPCC7942_RS07450,KEGG_pathway,map00061
4654,SYNPCC7942_RS07450,KEGG_pathway,map00333
4655,SYNPCC7942_RS07450,KEGG_pathway,map01100
4656,SYNPCC7942_RS07450,KEGG_pathway,map01130
4657,SYNPCC7942_RS07450,KEGG_pathway,map01212
4662,SYNPCC7942_RS07455,KEGG_pathway,map00561
4663,SYNPCC7942_RS07455,KEGG_pathway,map00564
4664,SYNPCC7942_RS07455,KEGG_pathway,map01100
4665,SYNPCC7942_RS07455,KEGG_pathway,map01110
4674,SYNPCC7942_RS07500,KEGG_pathway,map00270
4675,SYNPCC7942_RS07500,KEGG_pathway,map00920
4676,SYNPCC7942_RS07500,KEGG_pathway,map01100
4677,SYNPCC7942_RS07500,KEGG_pathway,map01110
4678,SYNPCC7942_RS07500,KEGG_pathway,map01120
4679,SYNPCC7942_RS07500,KEGG_pathway,map01130
4680,SYNPCC7942_RS07500,KEGG_pathway,map01200
4681,SYNPCC7942_RS07500,KEGG_pathway,map01230
4684,SYNPCC7942_RS07560,KEGG_pathway,map00195
4685,SYNPCC7942_RS07560,KEGG_pathway,map01100
4690,SYNPCC7942_RS07570,KEGG_pathway,map00340
4691,SYNPCC7942_RS07570,KEGG_pathway,map01100
4692,SYNPCC7942_RS07570,KEGG_pathway,map01110
4693,SYNPCC7942_RS07570,KEGG_pathway,map01230
4696,SYNPCC7942_RS07585,KEGG_pathway,map00300
4697,SYNPCC7942_RS07585,KEGG_pathway,map00550
4699,SYNPCC7942_RS07600,KEGG_pathway,map03010
4701,SYNPCC7942_RS07605,KEGG_pathway,map02010
4703,SYNPCC7942_RS07610,KEGG_pathway,map02010
4705,SYNPCC7942_RS07615,KEGG_pathway,map02010
4708,SYNPCC7942_RS07620,KEGG_pathway,map00910
4709,SYNPCC7942_RS07620,KEGG_pathway,map02010
4711,SYNPCC7942_RS07630,KEGG_pathway,map00230
4718,SYNPCC7942_RS07645,KEGG_pathway,map00220
4719,SYNPCC7942_RS07645,KEGG_pathway,map01100
4720,SYNPCC7942_RS07645,KEGG_pathway,map01110
4721,SYNPCC7942_RS07645,KEGG_pathway,map01130
4722,SYNPCC7942_RS07645,KEGG_pathway,map01210
4723,SYNPCC7942_RS07645,KEGG_pathway,map01230
4725,SYNPCC7942_RS07660,KEGG_pathway,map00195
4733,SYNPCC7942_RS07670,KEGG_pathway,map00260
4734,SYNPCC7942_RS07670,KEGG_pathway,map00680
4735,SYNPCC7942_RS07670,KEGG_pathway,map01100
4736,SYNPCC7942_RS07670,KEGG_pathway,map01120
4737,SYNPCC7942_RS07670,KEGG_pathway,map01130
4738,SYNPCC7942_RS07670,KEGG_pathway,map01200
4739,SYNPCC7942_RS07670,KEGG_pathway,map01230
4746,SYNPCC7942_RS07690,KEGG_pathway,map00290
4747,SYNPCC7942_RS07690,KEGG_pathway,map00660
4748,SYNPCC7942_RS07690,KEGG_pathway,map01100
4749,SYNPCC7942_RS07690,KEGG_pathway,map01110
4750,SYNPCC7942_RS07690,KEGG_pathway,map01210
4751,SYNPCC7942_RS07690,KEGG_pathway,map01230
4754,SYNPCC7942_RS07705,KEGG_pathway,map00785
4755,SYNPCC7942_RS07705,KEGG_pathway,map01100
4757,SYNPCC7942_RS07715,KEGG_pathway,map04122
4761,SYNPCC7942_RS07730,KEGG_pathway,map00906
4762,SYNPCC7942_RS07730,KEGG_pathway,map01100
4763,SYNPCC7942_RS07730,KEGG_pathway,map01110
4768,SYNPCC7942_RS07735,KEGG_pathway,map00900
4769,SYNPCC7942_RS07735,KEGG_pathway,map01100
4770,SYNPCC7942_RS07735,KEGG_pathway,map01110
4771,SYNPCC7942_RS07735,KEGG_pathway,map01130
4774,SYNPCC7942_RS07760,KEGG_pathway,map03420
4775,SYNPCC7942_RS07760,KEGG_pathway,map03430
4780,SYNPCC7942_RS07765,KEGG_pathway,map00340
4781,SYNPCC7942_RS07765,KEGG_pathway,map01100
4782,SYNPCC7942_RS07765,KEGG_pathway,map01110
4783,SYNPCC7942_RS07765,KEGG_pathway,map01230
4785,SYNPCC7942_RS07770,KEGG_pathway,map03010
4790,SYNPCC7942_RS07780,KEGG_pathway,map00230
4791,SYNPCC7942_RS07780,KEGG_pathway,map00240
4792,SYNPCC7942_RS07780,KEGG_pathway,map01100
4793,SYNPCC7942_RS07780,KEGG_pathway,map03020
4798,SYNPCC7942_RS07785,KEGG_pathway,map00230
4799,SYNPCC7942_RS07785,KEGG_pathway,map00240
4800,SYNPCC7942_RS07785,KEGG_pathway,map01100
4801,SYNPCC7942_RS07785,KEGG_pathway,map03020
4806,SYNPCC7942_RS07790,KEGG_pathway,map00230
4807,SYNPCC7942_RS07790,KEGG_pathway,map00240
4808,SYNPCC7942_RS07790,KEGG_pathway,map01100
4809,SYNPCC7942_RS07790,KEGG_pathway,map03020
4811,SYNPCC7942_RS07825,KEGG_pathway,map02010
4813,SYNPCC7942_RS07830,KEGG_pathway,map02010
4823,SYNPCC7942_RS07835,KEGG_pathway,map00020
4824,SYNPCC7942_RS07835,KEGG_pathway,map00190
4825,SYNPCC7942_RS07835,KEGG_pathway,map00650
4826,SYNPCC7942_RS07835,KEGG_pathway,map00720
4827,SYNPCC7942_RS07835,KEGG_pathway,map01100
4828,SYNPCC7942_RS07835,KEGG_pathway,map01110
4829,SYNPCC7942_RS07835,KEGG_pathway,map01120
4830,SYNPCC7942_RS07835,KEGG_pathway,map01130
4831,SYNPCC7942_RS07835,KEGG_pathway,map01200
4834,SYNPCC7942_RS07870,KEGG_pathway,map00195
4835,SYNPCC7942_RS07870,KEGG_pathway,map01100
4843,SYNPCC7942_RS07915,KEGG_pathway,map00290
4844,SYNPCC7942_RS07915,KEGG_pathway,map00770
4845,SYNPCC7942_RS07915,KEGG_pathway,map01100
4846,SYNPCC7942_RS07915,KEGG_pathway,map01110
4847,SYNPCC7942_RS07915,KEGG_pathway,map01130
4848,SYNPCC7942_RS07915,KEGG_pathway,map01210
4849,SYNPCC7942_RS07915,KEGG_pathway,map01230
4852,SYNPCC7942_RS07925,KEGG_pathway,map04112
4853,SYNPCC7942_RS07925,KEGG_pathway,map04212
4856,SYNPCC7942_RS08000,KEGG_pathway,map00190
4857,SYNPCC7942_RS08000,KEGG_pathway,map03018
4860,SYNPCC7942_RS08020,KEGG_pathway,map01524
4861,SYNPCC7942_RS08020,KEGG_pathway,map04016
4865,SYNPCC7942_RS08035,KEGG_pathway,map00030
4866,SYNPCC7942_RS08035,KEGG_pathway,map01120
4867,SYNPCC7942_RS08035,KEGG_pathway,map01200
4869,SYNPCC7942_RS08055,KEGG_pathway,map00970
4872,SYNPCC7942_RS08060,KEGG_pathway,map03060
4873,SYNPCC7942_RS08060,KEGG_pathway,map03070
4875,SYNPCC7942_RS08100,KEGG_pathway,map02020
4877,SYNPCC7942_RS08125,KEGG_pathway,map03010
4879,SYNPCC7942_RS08130,KEGG_pathway,map00330
4890,SYNPCC7942_RS08145,KEGG_pathway,map00061
4891,SYNPCC7942_RS08145,KEGG_pathway,map00620
4892,SYNPCC7942_RS08145,KEGG_pathway,map00640
4893,SYNPCC7942_RS08145,KEGG_pathway,map00720
4894,SYNPCC7942_RS08145,KEGG_pathway,map01100
4895,SYNPCC7942_RS08145,KEGG_pathway,map01110
4896,SYNPCC7942_RS08145,KEGG_pathway,map01120
4897,SYNPCC7942_RS08145,KEGG_pathway,map01130
4898,SYNPCC7942_RS08145,KEGG_pathway,map01200
4899,SYNPCC7942_RS08145,KEGG_pathway,map01212
4902,SYNPCC7942_RS08155,KEGG_pathway,map00790
4903,SYNPCC7942_RS08155,KEGG_pathway,map01100
4905,SYNPCC7942_RS08170,KEGG_pathway,map00230
4909,SYNPCC7942_RS08180,KEGG_pathway,map00311
4910,SYNPCC7942_RS08180,KEGG_pathway,map01130
4911,SYNPCC7942_RS08180,KEGG_pathway,map01501
4918,SYNPCC7942_RS08205,KEGG_pathway,map00051
4919,SYNPCC7942_RS08205,KEGG_pathway,map00520
4920,SYNPCC7942_RS08205,KEGG_pathway,map01100
4921,SYNPCC7942_RS08205,KEGG_pathway,map01110
4922,SYNPCC7942_RS08205,KEGG_pathway,map01130
4923,SYNPCC7942_RS08205,KEGG_pathway,map02025
4927,SYNPCC7942_RS08210,KEGG_pathway,map00230
4928,SYNPCC7942_RS08210,KEGG_pathway,map00240
4929,SYNPCC7942_RS08210,KEGG_pathway,map01100
4932,SYNPCC7942_RS08215,KEGG_pathway,map00760
4933,SYNPCC7942_RS08215,KEGG_pathway,map01100
4936,SYNPCC7942_RS08220,KEGG_pathway,map00760
4937,SYNPCC7942_RS08220,KEGG_pathway,map01100
4940,SYNPCC7942_RS08225,KEGG_pathway,map00760
4941,SYNPCC7942_RS08225,KEGG_pathway,map01100
4943,SYNPCC7942_RS08235,KEGG_pathway,map03010
4947,SYNPCC7942_RS08250,KEGG_pathway,map02024
4948,SYNPCC7942_RS08250,KEGG_pathway,map03060
4949,SYNPCC7942_RS08250,KEGG_pathway,map03070
4951,SYNPCC7942_RS08275,KEGG_pathway,map05120
4955,SYNPCC7942_RS08285,KEGG_pathway,map00740
4956,SYNPCC7942_RS08285,KEGG_pathway,map01100
4957,SYNPCC7942_RS08285,KEGG_pathway,map01110
4959,SYNPCC7942_RS08315,KEGG_pathway,map00195
4961,SYNPCC7942_RS08345,KEGG_pathway,map00790
4964,SYNPCC7942_RS08350,KEGG_pathway,map00195
4965,SYNPCC7942_RS08350,KEGG_pathway,map01100
4967,SYNPCC7942_RS08360,KEGG_pathway,map02010
4970,SYNPCC7942_RS08390,KEGG_pathway,map03008
4971,SYNPCC7942_RS08390,KEGG_pathway,map05205
4975,SYNPCC7942_RS08415,KEGG_pathway,map04020
4976,SYNPCC7942_RS08415,KEGG_pathway,map04910
4977,SYNPCC7942_RS08415,KEGG_pathway,map04922
4979,SYNPCC7942_RS08420,KEGG_pathway,map05111
4983,SYNPCC7942_RS08430,KEGG_pathway,map00561
4984,SYNPCC7942_RS08430,KEGG_pathway,map00640
4985,SYNPCC7942_RS08430,KEGG_pathway,map01100
4992,SYNPCC7942_RS08445,KEGG_pathway,map00360
4993,SYNPCC7942_RS08445,KEGG_pathway,map00380
4994,SYNPCC7942_RS08445,KEGG_pathway,map00940
4995,SYNPCC7942_RS08445,KEGG_pathway,map00983
4996,SYNPCC7942_RS08445,KEGG_pathway,map01100
4997,SYNPCC7942_RS08445,KEGG_pathway,map01110
4999,SYNPCC7942_RS08475,KEGG_pathway,map00970
5003,SYNPCC7942_RS08500,KEGG_pathway,map00471
5004,SYNPCC7942_RS08500,KEGG_pathway,map00550
5005,SYNPCC7942_RS08500,KEGG_pathway,map01100
5007,SYNPCC7942_RS08505,KEGG_pathway,map02020
5009,SYNPCC7942_RS08510,KEGG_pathway,map02020
5011,SYNPCC7942_RS08515,KEGG_pathway,map02020
5016,SYNPCC7942_RS08520,KEGG_pathway,map00550
5017,SYNPCC7942_RS08520,KEGG_pathway,map01100
5018,SYNPCC7942_RS08520,KEGG_pathway,map01502
5019,SYNPCC7942_RS08520,KEGG_pathway,map02020
5022,SYNPCC7942_RS08555,KEGG_pathway,map00195
5023,SYNPCC7942_RS08555,KEGG_pathway,map01100
5026,SYNPCC7942_RS08560,KEGG_pathway,map00920
5027,SYNPCC7942_RS08560,KEGG_pathway,map02010
5030,SYNPCC7942_RS08565,KEGG_pathway,map00920
5031,SYNPCC7942_RS08565,KEGG_pathway,map02010
5034,SYNPCC7942_RS08570,KEGG_pathway,map00920
5035,SYNPCC7942_RS08570,KEGG_pathway,map02010
5038,SYNPCC7942_RS08585,KEGG_pathway,map00920
5039,SYNPCC7942_RS08585,KEGG_pathway,map02010
5042,SYNPCC7942_RS08590,KEGG_pathway,map00920
5043,SYNPCC7942_RS08590,KEGG_pathway,map02010
5046,SYNPCC7942_RS08595,KEGG_pathway,map00920
5047,SYNPCC7942_RS08595,KEGG_pathway,map02010
5050,SYNPCC7942_RS08600,KEGG_pathway,map00920
5051,SYNPCC7942_RS08600,KEGG_pathway,map02010
5057,SYNPCC7942_RS08605,KEGG_pathway,map00270
5058,SYNPCC7942_RS08605,KEGG_pathway,map00920
5059,SYNPCC7942_RS08605,KEGG_pathway,map01100
5060,SYNPCC7942_RS08605,KEGG_pathway,map01120
5061,SYNPCC7942_RS08605,KEGG_pathway,map04122
5065,SYNPCC7942_RS08655,KEGG_pathway,map00051
5066,SYNPCC7942_RS08655,KEGG_pathway,map00520
5067,SYNPCC7942_RS08655,KEGG_pathway,map01100
5069,SYNPCC7942_RS08670,KEGG_pathway,map00511
5072,SYNPCC7942_RS13795,KEGG_pathway,map00195
5073,SYNPCC7942_RS13795,KEGG_pathway,map01100
5078,SYNPCC7942_RS08700,KEGG_pathway,map00230
5079,SYNPCC7942_RS08700,KEGG_pathway,map00240
5080,SYNPCC7942_RS08700,KEGG_pathway,map01100
5081,SYNPCC7942_RS08700,KEGG_pathway,map03020
5085,SYNPCC7942_RS08720,KEGG_pathway,map00270
5086,SYNPCC7942_RS08720,KEGG_pathway,map01100
5087,SYNPCC7942_RS08720,KEGG_pathway,map01130
5090,SYNPCC7942_RS08725,KEGG_pathway,map00240
5091,SYNPCC7942_RS08725,KEGG_pathway,map01100
5097,SYNPCC7942_RS08735,KEGG_pathway,map00630
5098,SYNPCC7942_RS08735,KEGG_pathway,map01100
5099,SYNPCC7942_RS08735,KEGG_pathway,map01110
5100,SYNPCC7942_RS08735,KEGG_pathway,map01120
5101,SYNPCC7942_RS08735,KEGG_pathway,map01130
5107,SYNPCC7942_RS08740,KEGG_pathway,map00630
5108,SYNPCC7942_RS08740,KEGG_pathway,map01100
5109,SYNPCC7942_RS08740,KEGG_pathway,map01110
5110,SYNPCC7942_RS08740,KEGG_pathway,map01120
5111,SYNPCC7942_RS08740,KEGG_pathway,map01130
5123,SYNPCC7942_RS08745,KEGG_pathway,map00020
5124,SYNPCC7942_RS08745,KEGG_pathway,map00480
5125,SYNPCC7942_RS08745,KEGG_pathway,map00720
5126,SYNPCC7942_RS08745,KEGG_pathway,map01100
5127,SYNPCC7942_RS08745,KEGG_pathway,map01110
5128,SYNPCC7942_RS08745,KEGG_pathway,map01120
5129,SYNPCC7942_RS08745,KEGG_pathway,map01130
5130,SYNPCC7942_RS08745,KEGG_pathway,map01200
5131,SYNPCC7942_RS08745,KEGG_pathway,map01210
5132,SYNPCC7942_RS08745,KEGG_pathway,map01230
5133,SYNPCC7942_RS08745,KEGG_pathway,map04146
5136,SYNPCC7942_RS08765,KEGG_pathway,map00920
5137,SYNPCC7942_RS08765,KEGG_pathway,map02010
5139,SYNPCC7942_RS08785,KEGG_pathway,map03060
5141,SYNPCC7942_RS08790,KEGG_pathway,map02010
5143,SYNPCC7942_RS08800,KEGG_pathway,map02020
5146,SYNPCC7942_RS08845,KEGG_pathway,map00450
5147,SYNPCC7942_RS08845,KEGG_pathway,map01100
5151,SYNPCC7942_RS08855,KEGG_pathway,map00520
5152,SYNPCC7942_RS08855,KEGG_pathway,map00550
5153,SYNPCC7942_RS08855,KEGG_pathway,map01100
5157,SYNPCC7942_RS08860,KEGG_pathway,map00471
5158,SYNPCC7942_RS08860,KEGG_pathway,map00550
5159,SYNPCC7942_RS08860,KEGG_pathway,map01100
5168,SYNPCC7942_RS08865,KEGG_pathway,map00010
5169,SYNPCC7942_RS08865,KEGG_pathway,map00710
5170,SYNPCC7942_RS08865,KEGG_pathway,map01100
5171,SYNPCC7942_RS08865,KEGG_pathway,map01110
5172,SYNPCC7942_RS08865,KEGG_pathway,map01120
5173,SYNPCC7942_RS08865,KEGG_pathway,map01130
5174,SYNPCC7942_RS08865,KEGG_pathway,map01200
5175,SYNPCC7942_RS08865,KEGG_pathway,map01230
5178,SYNPCC7942_RS08870,KEGG_pathway,map00190
5179,SYNPCC7942_RS08870,KEGG_pathway,map01100
5183,SYNPCC7942_RS08875,KEGG_pathway,map00130
5184,SYNPCC7942_RS08875,KEGG_pathway,map01100
5185,SYNPCC7942_RS08875,KEGG_pathway,map01110
5188,SYNPCC7942_RS08885,KEGG_pathway,map02026
5189,SYNPCC7942_RS08885,KEGG_pathway,map05111
5193,SYNPCC7942_RS08945,KEGG_pathway,map00250
5194,SYNPCC7942_RS08945,KEGG_pathway,map00430
5195,SYNPCC7942_RS08945,KEGG_pathway,map01100
5200,SYNPCC7942_RS08960,KEGG_pathway,map00521
5201,SYNPCC7942_RS08960,KEGG_pathway,map00562
5202,SYNPCC7942_RS08960,KEGG_pathway,map01100
5203,SYNPCC7942_RS08960,KEGG_pathway,map04070
5207,SYNPCC7942_RS08975,KEGG_pathway,map00190
5208,SYNPCC7942_RS08975,KEGG_pathway,map01100
5209,SYNPCC7942_RS08975,KEGG_pathway,map02020
5213,SYNPCC7942_RS08980,KEGG_pathway,map00190
5214,SYNPCC7942_RS08980,KEGG_pathway,map01100
5215,SYNPCC7942_RS08980,KEGG_pathway,map02020
5219,SYNPCC7942_RS09000,KEGG_pathway,map02024
5220,SYNPCC7942_RS09000,KEGG_pathway,map03060
5221,SYNPCC7942_RS09000,KEGG_pathway,map03070
5223,SYNPCC7942_RS09005,KEGG_pathway,map03010
5225,SYNPCC7942_RS09015,KEGG_pathway,map03010
5227,SYNPCC7942_RS09045,KEGG_pathway,map03430
5229,SYNPCC7942_RS09050,KEGG_pathway,map04122
5236,SYNPCC7942_RS09055,KEGG_pathway,map00260
5237,SYNPCC7942_RS09055,KEGG_pathway,map00750
5238,SYNPCC7942_RS09055,KEGG_pathway,map01100
5239,SYNPCC7942_RS09055,KEGG_pathway,map01110
5240,SYNPCC7942_RS09055,KEGG_pathway,map01120
5241,SYNPCC7942_RS09055,KEGG_pathway,map01230
5243,SYNPCC7942_RS09095,KEGG_pathway,map03430
5248,SYNPCC7942_RS09105,KEGG_pathway,map00860
5249,SYNPCC7942_RS09105,KEGG_pathway,map01100
5250,SYNPCC7942_RS09105,KEGG_pathway,map01110
5251,SYNPCC7942_RS09105,KEGG_pathway,map01120
5254,SYNPCC7942_RS09110,KEGG_pathway,map04621
5255,SYNPCC7942_RS09110,KEGG_pathway,map05418
5258,SYNPCC7942_RS09185,KEGG_pathway,map00770
5259,SYNPCC7942_RS09185,KEGG_pathway,map01100
5273,SYNPCC7942_RS09205,KEGG_pathway,map04141
5274,SYNPCC7942_RS09205,KEGG_pathway,map04151
5275,SYNPCC7942_RS09205,KEGG_pathway,map04217
5276,SYNPCC7942_RS09205,KEGG_pathway,map04612
5277,SYNPCC7942_RS09205,KEGG_pathway,map04621
5278,SYNPCC7942_RS09205,KEGG_pathway,map04626
5279,SYNPCC7942_RS09205,KEGG_pathway,map04657
5280,SYNPCC7942_RS09205,KEGG_pathway,map04659
5281,SYNPCC7942_RS09205,KEGG_pathway,map04914
5282,SYNPCC7942_RS09205,KEGG_pathway,map04915
5283,SYNPCC7942_RS09205,KEGG_pathway,map05200
5284,SYNPCC7942_RS09205,KEGG_pathway,map05215
5285,SYNPCC7942_RS09205,KEGG_pathway,map05418
5288,SYNPCC7942_RS09260,KEGG_pathway,map00564
5289,SYNPCC7942_RS09260,KEGG_pathway,map01100
5295,SYNPCC7942_RS09265,KEGG_pathway,map00521
5296,SYNPCC7942_RS09265,KEGG_pathway,map00523
5297,SYNPCC7942_RS09265,KEGG_pathway,map00525
5298,SYNPCC7942_RS09265,KEGG_pathway,map01055
5299,SYNPCC7942_RS09265,KEGG_pathway,map01130
5304,SYNPCC7942_RS09280,KEGG_pathway,map00340
5305,SYNPCC7942_RS09280,KEGG_pathway,map01100
5306,SYNPCC7942_RS09280,KEGG_pathway,map01110
5307,SYNPCC7942_RS09280,KEGG_pathway,map01230
5310,SYNPCC7942_RS09285,KEGG_pathway,map04621
5311,SYNPCC7942_RS09285,KEGG_pathway,map05418
5316,SYNPCC7942_RS09290,KEGG_pathway,map00230
5317,SYNPCC7942_RS09290,KEGG_pathway,map00983
5318,SYNPCC7942_RS09290,KEGG_pathway,map01100
5319,SYNPCC7942_RS09290,KEGG_pathway,map01110
5323,SYNPCC7942_RS09325,KEGG_pathway,map00860
5324,SYNPCC7942_RS09325,KEGG_pathway,map01100
5325,SYNPCC7942_RS09325,KEGG_pathway,map01110
5330,SYNPCC7942_RS09340,KEGG_pathway,map00300
5331,SYNPCC7942_RS09340,KEGG_pathway,map00550
5332,SYNPCC7942_RS09340,KEGG_pathway,map01100
5333,SYNPCC7942_RS09340,KEGG_pathway,map01502
5336,SYNPCC7942_RS09355,KEGG_pathway,map00790
5337,SYNPCC7942_RS09355,KEGG_pathway,map01100
5339,SYNPCC7942_RS09365,KEGG_pathway,map03018
5347,SYNPCC7942_RS09370,KEGG_pathway,map00261
5348,SYNPCC7942_RS09370,KEGG_pathway,map00300
5349,SYNPCC7942_RS09370,KEGG_pathway,map01100
5350,SYNPCC7942_RS09370,KEGG_pathway,map01110
5351,SYNPCC7942_RS09370,KEGG_pathway,map01120
5352,SYNPCC7942_RS09370,KEGG_pathway,map01130
5353,SYNPCC7942_RS09370,KEGG_pathway,map01230
5364,SYNPCC7942_RS09375,KEGG_pathway,map00260
5365,SYNPCC7942_RS09375,KEGG_pathway,map00261
5366,SYNPCC7942_RS09375,KEGG_pathway,map00270
5367,SYNPCC7942_RS09375,KEGG_pathway,map00300
5368,SYNPCC7942_RS09375,KEGG_pathway,map01100
5369,SYNPCC7942_RS09375,KEGG_pathway,map01110
5370,SYNPCC7942_RS09375,KEGG_pathway,map01120
5371,SYNPCC7942_RS09375,KEGG_pathway,map01130
5372,SYNPCC7942_RS09375,KEGG_pathway,map01210
5373,SYNPCC7942_RS09375,KEGG_pathway,map01230
